Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,FileCount,PercentFiles,BaseFileName
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostMinorBorder,ExtraBorderSpace16,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,LineStyle,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,Color,Col,Red,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,Color,Col,Green,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,Color,Col,Blue,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,Color,Col,Alpha,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,Color,IsCalculated,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,Color,ColorExpr,v,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,MajorBorder,ExtraBorderSpace16,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,LineStyle,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Red,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Green,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Blue,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Alpha,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,Color,IsCalculated,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,Color,ColorExpr,v,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PreTotalBorder,ExtraBorderSpace16,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,LineStyle,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Red,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Green,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Blue,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Alpha,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,Color,IsCalculated,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,Color,ColorExpr,v,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,PostTotalBorder,ExtraBorderSpace16,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,SizeMod,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,StyleMod,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalSizeMod,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalStyleMod,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,FgColor,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,FgColor,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,FgColor,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,FgColor,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,FgColor,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,FgColor,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,BgColor,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,BgColor,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,BgColor,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,BgColor,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,BgColor,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,BgColor,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalFgColor,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalFgColor,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalFgColor,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalFgColor,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalFgColor,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalFgColor,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalBgColor,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalBgColor,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalBgColor,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalBgColor,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalBgColor,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,TotalBgColor,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherSizeMod,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherStyleMod,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherFgColor,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherFgColor,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherFgColor,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherFgColor,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherFgColor,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherFgColor,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherBgColor,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherBgColor,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherBgColor,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherBgColor,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherBgColor,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,CellVariations,CellVariationDef,OtherBgColor,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,ImageRepresentation,Presentation,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,ImageRepresentation,FallBack,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,ImageRepresentation,CellImageStyle,StretchMode,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,ImageRepresentation,CellImageStyle,ImgFallBack,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],LowerBound,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,Mode,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,Luminosity,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,FillDirection,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,FillPattern,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Red,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Green,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Blue,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Alpha,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,IsCalculated,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,ColorExpr,v,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Red,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Green,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Blue,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Alpha,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,IsCalculated,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,ColorExpr,v,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Name,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],LowerBound,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,Mode,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,Luminosity,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,FillDirection,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,FillPattern,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Red,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Green,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Blue,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Alpha,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,IsCalculated,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,ColorExpr,v,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Red,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Green,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Blue,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Alpha,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,IsCalculated,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,ColorExpr,v,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Name,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeMin,v,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeMax,v,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,ShowGaugeScale,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,ShowGaugeLabels,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeTickCount,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeMiniTickCount,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeTickLabels,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorWidth,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorStyle,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,Mode,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,Luminosity,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,FillDirection,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,FillPattern,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,PrimaryCol,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,PrimaryCol,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,SecondaryCol,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,SecondaryCol,ColorExpr,v,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeIndicatorColor,Alpha,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLogscale,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeCylinderSize,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeSpan,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeCenterAngle,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeFillToValue,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeShowIndicator,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,AutoSegmentWidth,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,RelativeSegmentWidths,,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,Mode,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,Luminosity,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,FillDirection,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,FillPattern,,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Red,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Green,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Blue,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Alpha,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,PrimaryCol,IsCalculated,,,,1,4.55,CH
GraphProperties,Expressions,ArrayOfMainExpressionData,MainExpressionData[2],Data,ExpressionVisual,GaugeSettings,GaugeLEDColor,PrimaryCol,ColorExpr,v,,,1,4.55,CH
